"id","pop_est_2015","county_name","state","FIPS","google_county_name","pop_est_2000","pop_est_2001","pop_est_2002","pop_est_2003","pop_est_2004","pop_est_2005","pop_est_2006","pop_est_2007","pop_est_2008","pop_est_2009","pop_est_2010","pop_est_2011","pop_est_2012","pop_est_2013","pop_est_2014"
45363,22036,"Logan County","Colorado","08075","Logan County",20699,21459,21548,21825,21795,21694,21911,22163,22128,22451,22709,22107,21869,21676,21954
45367,26168,"Montezuma County","Colorado","08083","Montezuma County",23847,23692,23935,24255,24456,24514,24968,25157,25222,25507,25535,25453,25427,25652,25799
45371,4691,"Ouray County","Colorado","08091","Ouray County",3775,3787,3872,3880,4003,4055,4090,4250,4405,4395,4436,4455,4550,4578,4625
45375,11954,"Prowers County","Colorado","08099","Prowers County",14431,14182,14057,13853,13613,13480,13130,12736,12663,12593,12551,12497,12397,12278,12049
45379,24130,"Routt County","Colorado","08107","Routt County",19815,20210,20469,20893,21162,21398,21859,22491,23135,23688,23509,23256,23240,23489,23917
45382,7879,"San Miguel County","Colorado","08113","San Miguel County",6609,6858,7111,7062,7038,7097,7071,7322,7366,7379,7359,7480,7584,7654,7782
45386,4864,"Washington County","Colorado","08121","Washington County",4939,4874,5035,5028,4923,4912,4907,4883,4792,4800,4814,4809,4737,4778,4786
45390,895841,"Hartford County","Connecticut","09003","Hartford County",858416,862573,867451,873335,874449,878081,881298,884548,887891,891667,894014,896928,897149,897926,896871
45394,271863,"New London County","Connecticut","09011","New London County",259848,261396,264698,266584,268595,269664,270814,270669,272634,273630,274055,273211,274394,273716,272743
45397,173533,"Kent County","Delaware","10001","Kent County",127229,129228,131824,134605,139342,144585,149704,153969,157925,160081,162310,165242,167611,169385,171773
45402,27420,"Baker County","Florida","12003","Baker County",22374,22620,23298,23555,24142,24832,25571,26212,26725,27124,27115,27076,27052,26991,27135
45406,1896425,"Broward County","Florida","12011","Broward County",1630600,1662848,1690118,1707543,1725461,1746896,1739348,1720825,1723633,1733310,1748066,1787582,1818491,1843583,1869679
45410,203967,"Clay County","Florida","12019","Clay County",141629,145685,150947,155620,163238,169418,178339,184256,187289,189101,190865,192340,194341,196559,199876
45413,35458,"DeSoto County","Florida","12027","DeSoto County",32196,32402,32446,33271,33895,33864,34300,34537,34374,34592,34862,34671,34808,34692,35157
45417,105392,"Flagler County","Florida","12035","Flagler County",50579,53944,57905,62947,69387,77008,84339,90516,93546,94700,95696,97349,98580,100035,102561
45421,13670,"Glades County","Florida","12043","Glades County",10579,10948,11284,11514,11901,12284,12297,12357,12752,12839,12884,13134,12978,13098,13479
45425,39119,"Hendry County","Florida","12051","Hendry County",36255,36029,36035,36138,36903,38201,38776,39006,39177,39010,39140,38820,37671,37730,38476
45429,19324,"Holmes County","Florida","12059","Holmes County",18553,18757,18880,19254,19319,19523,19824,19991,20141,20147,19927,19823,19730,19648,19650
46265,33969,"Lincoln County","Maine","23015","Lincolnshire",33697,33968,34206,34495,34827,34864,34904,34899,34768,34627,34457,34278,34213,34171,34149
46308,696023,"Norfolk County","Massachusetts","25021","Norfolk County",650865,653137,653860,653032,652630,651538,653421,656582,661703,666301,670850,678073,682997,688826,692688
46438,5457,"Mahnomen County","Minnesota","27087","Mahnomen County",5167,5211,5220,5214,5215,5283,5277,5352,5386,5357,5413,5494,5520,5485,5525
46694,100739,"Gallatin County","Montana","30031","Gallatin County",68375,70120,71824,74504,77124,80310,83984,86620,88932,89187,89513,91353,92600,94647,97276
46823,20248,"Washington County","Nebraska","31177","Washington County",18803,19134,19264,19510,19589,19861,20056,20203,20101,20124,20234,20263,20294,20217,20265
46865,371398,"Mercer County","New Jersey","34021","Mercer County",351465,353816,355935,358724,361248,362015,362840,363088,364119,365388,366513,367908,369171,370984,371601
46908,75737,"Valencia County","New Mexico","35061","Valencia County",66453,67591,68401,68850,69021,70093,71661,73703,74879,75770,76569,76908,76678,76329,75833
46993,96879,"Cleveland County","North Carolina","37045","Cleveland County",96357,96861,97068,97241,97134,96844,96990,97524,98155,98211,98078,97558,97440,97006,97007
45317,96463,"Sutter County","California","06101","Sutter County",79192,80138,82162,84671,86484,88764,91112,92959,93855,94366,94737,94659,94479,95032,95604
45321,53709,"Tuolumne County","California","06109","Tuolumne County",54658,55253,55850,56513,56602,56788,56680,56339,56320,55845,55365,54746,54129,53940,53872
45324,74492,"Yuba County","California","06115","Yuba County",60372,61249,62100,62733,63742,66285,69272,70761,71773,71607,72155,72570,72946,73292,73883
45329,3615,"Baca County","Colorado","08009","Baca County",4501,4471,4336,4117,4064,3997,3933,3866,3806,3767,3788,3810,3763,3682,3635
45332,65065,"Broomfield County","Colorado","08014","Broomfield County",39679,41055,41800,43805,44867,46313,48729,51526,53181,54789,55889,57445,58949,60163,61875
45336,8130,"Conejos County","Colorado","08021","Conejos County",8401,8350,8358,8310,8353,8337,8256,8217,8200,8140,8256,8316,8277,8254,8268
45340,29979,"Delta County","Colorado","08029","Delta County",27877,28069,28677,28929,29305,29389,29789,30121,30712,31156,30952,30379,30444,30315,29955
45344,53605,"Eagle County","Colorado","08037","Eagle County",41961,43238,44227,44995,45893,47205,48476,49803,51049,52513,52197,51772,51991,52484,53026
45348,58095,"Garfield County","Colorado","08045","Garfield County",44257,45636,46925,47622,48193,49579,51594,53534,55449,57089,56389,56005,56770,57066,57443
45352,774,"Hinsdale County","Colorado","08053","Hinsdale County",791,817,798,779,810,794,815,835,818,834,843,827,798,808,781
46351,17260,"Kalkaska County","Michigan","26079","Kalkaska County",16640,16873,16989,17296,17400,17381,17572,17540,17546,17223,17153,17147,17085,17281,17378
46394,33003,"Wexford County","Michigan","26165","Wexford County",30537,30826,31015,31499,31778,32258,32461,32650,32765,32658,32735,32694,32597,32538,32922
45433,8663,"Lafayette County","Florida","12067","Lafayette County",7011,7153,7287,7356,7630,8131,8341,8398,8465,8435,8870,8818,8813,8854,8859
45488,10886,"Candler County","Georgia","13043","Candler County",9585,9442,9772,9937,10039,10158,10388,10586,10691,10880,10998,11312,11135,10942,10879
45492,286956,"Chatham County","Georgia","13051","Chatham County",232492,234150,236510,237348,240818,242242,246896,251981,255269,262122,265128,271866,276536,278105,282989
45495,235900,"Cherokee County","Georgia","13057","Cherokee County",143777,151189,158682,165585,173105,182128,193241,202544,208271,212232,214346,217716,220779,224603,230720
45499,6893,"Clinch County","Georgia","13065","Clinch County",6831,6901,6870,6933,6893,6948,6828,6838,6941,6799,6798,6745,6714,6787,6816
45503,144052,"Columbia County","Georgia","13073","Columbia County",90138,92537,95818,98761,102934,106477,110845,115074,117504,121050,124053,128773,132575,136278,139343
45507,22881,"Crisp County","Georgia","13081","Crisp County",22018,22184,22284,22194,22320,22456,22718,23146,23243,23378,23439,23790,23670,23242,22988
45511,734871,"DeKalb County","Georgia","13089","DeKalb County",668271,670900,669789,668148,666204,668998,676687,680962,685646,690658,691893,698096,708640,715824,724222
45515,140733,"Douglas County","Georgia","13097","Douglas County",92774,95720,98582,102034,107377,113354,119918,125560,129508,131292,132403,133232,133810,136360,138466
45519,19364,"Elbert County","Georgia","13105","Elbert County",20464,20544,20610,20572,20693,20593,20631,20551,20477,20335,20166,19818,19584,19507,19413
45522,24303,"Fannin County","Georgia","13111","Fannin County",19954,20412,21041,21424,21873,22174,22758,23185,23416,23661,23682,23508,23468,23719,23713
45526,22311,"Franklin County","Georgia","13119","Franklin County",20314,20703,20942,21193,21430,21725,21956,22195,22254,22152,22084,21980,21944,22064,22250
45530,83579,"Glynn County","Georgia","13127","Glynn County",67696,68558,69408,70391,71475,72589,74870,76513,78013,78946,79626,80215,80985,81592,82343
45534,895823,"Gwinnett County","Georgia","13135","Gwinnett County",595584,620025,641986,663391,687468,710978,740267,764129,780721,796276,805321,824790,839758,858071,877726
45538,28854,"Haralson County","Georgia","13143","Haralson County",25788,26232,26676,27227,27621,27987,28121,28558,28645,28774,28780,28511,28381,28463,28615
45542,217739,"Henry County","Georgia","13151","Henry County",121774,131000,140747,150928,159971,169607,180304,188736,194658,199622,203922,207007,208391,210687,213738
45437,39832,"Levy County","Florida","12075","Levy County",34644,35118,35964,36530,37510,38355,39447,40204,40809,40880,40801,40243,39938,39582,39508
45441,343254,"Marion County","Florida","12083","Marion County",260221,264553,271716,280091,291164,303558,316310,325634,330052,330880,331298,332272,334094,335688,338749
45445,78444,"Nassau County","Florida","12089","Nassau County",57957,59300,60816,62069,63699,65568,67823,69969,71557,72671,73314,74142,74616,75599,76597
45449,323993,"Osceola County","Florida","12097","Osceola County",174146,181694,190844,202687,216541,228026,242081,253722,261746,265267,268685,278903,289363,300124,311965
45453,650092,"Polk County","Florida","12105","Polk County",485515,492917,501469,513058,527685,547373,568324,585982,594801,598683,602095,609544,615584,622895,635264
45456,298563,"St. Lucie County","Florida","12111","St. Lucie County",193518,198459,205796,214924,228548,241965,255251,266860,273151,274344,277789,280764,283525,286223,290957
45460,118891,"Sumter County","Florida","12119","Sumter County",53738,55793,59539,61934,64456,69261,76202,82101,86433,90643,93420,98581,102781,108253,114000
45464,517887,"Volusia County","Florida","12127","Volusia County",444935,451103,458248,466074,476845,486297,494748,498935,497366,494688,494593,494489,497123,501367,507729
45468,18454,"Appling County","Georgia","13001","Appling County",17396,17455,17502,17732,17740,17769,17725,17985,18133,18144,18236,18440,18366,18349,18477
45472,45459,"Baldwin County","Georgia","13009","Baldwin County",44684,44764,45203,45433,45967,46304,46513,47336,47855,47087,45720,45096,46458,46138,45822
45476,17403,"Ben Hill County","Georgia","13017","Ben Hill County",17483,17315,17178,17095,17106,17243,17525,17719,17675,17581,17634,17590,17532,17445,17417
45480,18455,"Brantley County","Georgia","13025","Brantley County",14700,15093,15556,15911,16222,16535,16895,17198,17593,18129,18411,18570,18541,18284,18408
45484,22745,"Burke County","Georgia","13033","Burke County",22279,22582,22626,22692,22867,22939,22875,22972,23084,23117,23316,23545,23115,22918,22714
45546,13635,"Jasper County","Georgia","13159","Jasper County",11496,11629,12027,12417,12588,12985,13370,13569,13769,13842,13900,13772,13590,13530,13440
47335,136411,"Cambria County","Pennsylvania","42021","Cambria County",152107,150902,149831,148836,147886,146975,146093,145283,144646,144186,143679,142584,141540,138835,137534
47419,491863,"Greenville County","South Carolina","45045","Greenville County",380949,385780,390197,394242,399319,405608,415957,427970,438742,446655,451225,459193,466810,474070,482577
47504,8209,"Turner County","South Dakota","46125","Turner County",8845,8742,8576,8577,8532,8436,8382,8407,8379,8317,8347,8371,8327,8351,8253
47676,17142,"Falls County","Texas","48145","Falls County",18522,18280,18090,18086,18066,17990,17945,17712,17698,17762,17866,17869,17605,17260,17176
47765,57706,"Maverick County","Texas","48323","Maverick County",47343,47594,48408,49123,49627,50140,50951,51367,52190,53434,54258,55347,55853,56644,57188
47809,5901,"San Saba County","Texas","48411","San Saba County",6268,6181,6042,5981,6045,5982,5985,5985,5965,6026,6131,6041,5983,5712,5830
45611,22267,"Union County","Georgia","13291","Union County",17398,17822,18349,19018,19378,19856,20460,20988,21285,21338,21356,21360,21468,21576,21952
45615,35370,"Ware County","Georgia","13299","Ware County",35421,35426,35203,35222,34991,35011,35624,36016,36065,35985,36312,36188,35820,35722,35515
45619,2648,"Webster County","Georgia","13307","Webster County",2398,2369,2389,2488,2549,2576,2630,2735,2710,2772,2799,2799,2794,2708,2650
45623,8857,"Wilcox County","Georgia","13315","Wilcox County",8632,8868,8766,8837,8882,8789,8868,8889,9023,9156,9255,9169,9029,8966,8838
45626,20699,"Worth County","Georgia","13321","Worth County",21983,22019,21873,21874,21873,21670,21783,21646,21701,21799,21679,21611,21464,21052,20952
45630,71735,"Kauai County","Hawaii","15007","Kauai County",58568,59075,59981,60805,62095,62863,63465,64490,65603,66518,67091,67794,68551,69703,70672
45634,83744,"Bannock County","Idaho","16005","Bannock County",75728,76296,76487,76312,76834,77419,78491,79338,80609,81994,82839,83584,83792,83430,83471
45638,21592,"Blaine County","Idaho","16013","Blaine County",19115,19755,20189,20557,20811,20897,21082,21169,21477,21590,21376,21092,21123,21296,21443
45642,11318,"Boundary County","Idaho","16021","Boundary County",9913,9816,9834,9960,10163,10303,10530,10754,10831,10819,10972,10821,10830,10860,10977
45646,6770,"Caribou County","Idaho","16029","Caribou County",7281,7326,7161,7105,7106,6963,6886,6873,6840,6922,6963,6853,6779,6822,6815
45650,4087,"Custer County","Idaho","16037","Custer County",4336,4223,4143,4116,4129,4084,4155,4200,4300,4363,4368,4356,4345,4238,4145
45653,12819,"Fremont County","Idaho","16043","Fremont County",11769,11891,12029,12370,12640,12610,12770,13005,13112,13173,13242,13132,12991,12913,12870
45657,27157,"Jefferson County","Idaho","16051","Jefferson County",19193,19322,19802,20249,20842,21674,22439,23475,24696,25770,26140,26320,26653,26843,26988
45661,7735,"Lemhi County","Idaho","16059","Lemhi County",7724,7593,7590,7600,7660,7708,7795,7780,7902,7870,7936,7992,7773,7726,7725
45665,20461,"Minidoka County","Idaho","16067","Minidoka County",20103,19603,19542,19389,19167,19013,19046,19184,19393,19884,20069,20198,20119,20315,20304
47897,59736,"Rutland County","Vermont","50021","Rutland",63373,63132,62982,63113,62997,63003,62894,62618,62368,61946,61642,61266,60915,60585,60150
47982,43190,"Shenandoah County","Virginia","51171","Shenandoah County",35240,35835,36525,37309,38272,39406,40610,41214,41720,41743,41993,42270,42610,42635,42913
48033,27284,"Winchester city","Virginia","51840","Hampshire",23699,24224,24602,24649,25175,25565,25757,25701,26004,26036,26203,26704,27088,27380,27383
48074,111901,"Berkeley County","West Virginia","54003","Berkeley County",76357,78428,80875,84524,88258,92114,96318,99132,101629,102830,104169,105706,107030,108589,110394
48118,16912,"Taylor County","West Virginia","54091","Taylor County",16050,16079,16089,16160,16247,16318,16498,16640,16792,16838,16895,16932,16996,16994,17053
48161,19223,"Langlade County","Wisconsin","55067","Langlade County",20735,20820,20722,20668,20686,20477,20440,20379,20248,20086,19977,19886,19729,19546,19369
45553,10312,"Lanier County","Georgia","13173","Lanier County",7283,7253,7422,7748,7824,8068,8509,9013,9560,9810,10078,10470,10448,10396,10390
45557,7673,"Lincoln County","Georgia","13181","Lincolnshire",8335,8375,8375,8357,8284,8274,8198,8161,8156,8073,7996,7876,7749,7697,7603
45561,21540,"McDuffie County","Georgia","13189","McDuffie County",21269,21323,21141,21155,21256,21419,21564,21527,21790,21836,21875,21632,21655,21549,21535
45565,8761,"Marion County","Georgia","13197","Marion County",7189,7322,7400,7521,7637,7818,8089,8255,8357,8561,8742,8742,8734,8685,8772
45569,27103,"Monroe County","Georgia","13207","Monroe County",21824,22092,22767,23499,23648,24080,24924,25726,25969,26233,26424,26677,26740,26999,27056
45572,39565,"Murray County","Georgia","13213","Murray County",36737,37683,38167,38998,39465,39723,40173,40138,39869,39888,39628,39425,39380,39258,39375
45576,14871,"Oglethorpe County","Georgia","13221","Oglethorpe County",12688,12902,13152,13369,13591,13699,14030,14382,14663,14784,14899,14785,14598,14507,14680
45580,19103,"Pierce County","Georgia","13229","Pierce County",15702,15811,15995,16278,16755,17179,17502,17933,18210,18564,18758,18732,18850,18982,19001
45584,21353,"Putnam County","Georgia","13237","Putnam County",18834,19152,19366,19494,19810,20012,20368,20800,21075,21179,21218,21255,21161,21295,21173
45588,201793,"Richmond County","Georgia","13245","Richmond County",199547,199443,198670,196958,196883,195837,196449,196483,198423,198489,200549,200509,201850,201156,201149
45592,8647,"Seminole County","Georgia","13253","Seminole County",9329,9251,9210,9033,9065,8905,8869,8800,8827,8760,8729,8769,8902,8875,8651
45596,30779,"Sumter County","Georgia","13261","Sumter County",33448,33447,33362,33178,32902,32622,32785,32987,33012,32724,32819,32106,31650,31379,31233
45600,8330,"Taylor County","Georgia","13269","Taylor County",8821,8756,8837,8879,8918,8860,8798,8868,8945,8854,8906,8466,8372,8416,8421
45603,45063,"Thomas County","Georgia","13275","Thomas County",42829,42674,42555,42956,42762,43556,43901,44269,44627,44689,44720,44614,44561,44893,44990
45607,6785,"Treutlen County","Georgia","13283","Treutlen County",6862,6895,6881,6924,6949,6679,6771,6773,6847,6906,6885,6821,6753,6645,6808
45748,21543,"Perry County","Illinois","17145","Perry County",23055,23006,22708,22631,22630,22608,22692,22596,22434,22374,22350,22289,21863,21752,21602
45752,5678,"Pulaski County","Illinois","17153","Pulaski County",7294,7118,7001,6859,6733,6575,6434,6359,6198,6164,6161,6002,5967,5893,5816
45756,146133,"Rock Island County","Illinois","17161","Rock Island County",149134,148734,148286,147384,147291,147067,147131,147918,147501,147552,147546,147431,147713,147626,146903
45760,7032,"Schuyler County","Illinois","17169","Schuyler County",7199,7123,7175,7236,7374,7508,7513,7545,7543,7489,7544,7469,7456,7362,7238
45763,5788,"Stark County","Illinois","17175","Stark County",6317,6308,6268,6196,6172,6136,6156,6143,6109,6043,5994,5841,5939,5891,5835
45767,79282,"Vermilion County","Illinois","17183","Vermilion County",83821,83646,83299,82996,82955,82728,82715,82258,81930,81710,81625,81386,80804,80530,79837
45771,16423,"Wayne County","Illinois","17191","Wayne County",17112,17068,17007,16947,16881,16910,16829,16951,16930,16788,16760,16623,16619,16597,16515
45775,67466,"Williamson County","Illinois","17199","Williamson County",61279,61737,62137,62510,63379,63875,64424,65201,65674,66229,66357,66750,66776,67351,67263
45779,368450,"Allen County","Indiana","18003","Allen County",332786,334956,337124,339569,340916,343238,346314,349534,351264,353693,355329,358782,360859,363473,365701
45783,63344,"Boone County","Indiana","18011","Boone County",46390,47035,48071,49047,50158,51261,52750,53778,54648,55915,56640,57884,59062,60458,61805
45786,37979,"Cass County","Indiana","18017","Cass County",40939,40859,40389,40218,39921,39637,39255,39033,39070,38968,38966,38879,38697,38491,38336
45673,82375,"Twin Falls County","Idaho","16083","Twin Falls County",64360,64556,65473,67092,68309,69833,71974,73738,75143,76271,77230,78050,78507,79979,81109
45677,6780,"Alexander County","Illinois","17003","Alexander County",9684,9592,9592,9254,9186,8914,8730,8552,8461,8295,8238,8017,7712,7211,7098
45681,33587,"Bureau County","Illinois","17011","Bureau County",35456,35181,35057,35080,34951,34977,35183,35153,35078,35058,34978,34651,34340,34091,33906
45685,208861,"Champaign County","Illinois","17019","Champaign County",180041,181956,184198,187013,188617,190659,193844,196621,197570,199968,201081,202681,204080,205785,207424
45689,37786,"Clinton County","Illinois","17027","Clinton County",35565,35792,36003,36231,36495,36681,37051,37160,37472,37459,37762,38132,38056,37871,37802
45693,10898,"Cumberland County","Illinois","17035","Cumberland County",11318,11238,11171,11066,11078,11057,11103,11077,11100,11044,11048,11073,10942,10898,10906
45697,933736,"DuPage County","Illinois","17043","DuPage County",906284,911474,913880,914078,913940,911378,908685,907426,909798,912732,916924,924462,927997,932096,933769
45701,22043,"Fayette County","Illinois","17051","Fayette County",21827,21695,21814,21514,21056,21848,21925,21890,22006,22089,22140,22373,22123,22147,21993
45705,5265,"Gallatin County","Illinois","17059","Gallatin County",6405,6279,6144,6117,6071,6030,5980,5883,5796,5631,5589,5516,5419,5406,5318
45709,18543,"Hancock County","Illinois","17067","Hancock County",20148,20069,19794,19673,19577,19479,19412,19359,19192,19080,19104,19031,18891,18601,18626
45713,28672,"Iroquois County","Illinois","17075","Iroquois County",31386,31022,30805,30688,30493,30548,30308,30282,30228,29863,29718,29519,29294,28977,28802
45717,22372,"Jersey County","Illinois","17083","Jersey County",21642,21751,22001,22126,22374,22500,22736,22838,23084,23060,22985,22862,22724,22614,22552
45721,110879,"Kankakee County","Illinois","17091","Kankakee County",103842,104490,104932,105794,106744,107917,109735,111499,112658,113107,113449,113527,112988,112239,111473
45725,111333,"LaSalle County","Illinois","17099","LaSalle County",111600,112212,111904,110949,112135,112565,113139,113794,114171,113999,113924,113682,113136,112743,112001
45729,29494,"Logan County","Illinois","17107","Logan County",31161,30934,30873,30958,30981,30795,30562,30498,30513,30342,30305,30307,30381,29876,29720
45732,173166,"McLean County","Illinois","17113","McLean County",150844,152713,155882,157795,159096,160299,162925,165223,166825,168727,169572,170813,172599,174882,174110
45736,38339,"Marion County","Illinois","17121","Marion County",41665,41393,40971,40602,40229,39941,40037,39898,39794,39465,39437,39004,38913,38588,38483
45740,12444,"Menard County","Illinois","17129","Menard County",12476,12503,12525,12562,12641,12556,12570,12746,12780,12720,12705,12723,12723,12599,12566
45744,34828,"Morgan County","Illinois","17137","Morgan County",36638,36403,36262,36241,36332,36101,35966,35936,35761,35602,35547,35513,35358,35022,34924
45868,24293,"White County","Indiana","18181","White County",25246,25351,25240,25060,24976,24861,24830,24762,24871,24573,24643,24506,24395,24339,24408
45872,13886,"Allamakee County","Iowa","19005","Allamakee County",14674,14333,14289,14345,14324,14371,14378,14335,14325,14263,14330,14199,14123,14033,14061
45876,133455,"Black Hawk County","Iowa","19013","Black Hawk County",128019,127765,126876,126491,126682,127021,127486,127756,129203,130595,131090,131454,131734,132716,133121
45880,20493,"Buena Vista County","Iowa","19021","Buena Vista County",20361,20241,20233,20141,20000,19970,19909,19798,19855,20004,20260,20247,20541,20574,20680
45884,13427,"Cass County","Iowa","19029","Cass County",14675,14488,14242,14275,14142,14002,14021,13988,13935,13949,13956,13783,13722,13592,13424
45888,12097,"Chickasaw County","Iowa","19037","Chickasaw County",13168,13192,12941,12770,12691,12561,12603,12540,12471,12465,12439,12420,12282,12222,12197
45892,47768,"Clinton County","Iowa","19045","Clinton County",50120,49889,49659,49585,49498,49475,49487,49342,49303,49147,49116,49110,48719,48299,47929
45896,8220,"Decatur County","Iowa","19053","Decatur County",8645,8669,8603,8575,8580,8618,8576,8569,8457,8506,8457,8262,8258,8246,8257
45900,97125,"Dubuque County","Iowa","19061","Dubuque County",89201,88932,89132,90012,90462,90769,91258,92130,92519,92948,93653,94612,95227,95981,96587
45904,10295,"Franklin County","Iowa","19069","Franklin County",10679,10618,10674,10655,10716,10766,10699,10759,10690,10656,10680,10686,10523,10519,10423
45791,32906,"Daviess County","Indiana","18027","Daviess County",29882,29755,29860,30108,30300,30452,30469,30702,30947,31389,31648,31951,32150,32303,32745
45795,116852,"Delaware County","Indiana","18035","Delaware County",118776,120281,119949,119935,118938,118170,117326,117229,117007,117490,117671,117824,117364,117435,117201
45799,76778,"Floyd County","Indiana","18043","Floyd County",70879,71441,71407,71219,71465,71905,72358,72876,73775,74284,74578,75037,75355,76098,76233
45803,33775,"Gibson County","Indiana","18051","Gibson County",32491,32647,32684,32934,33198,33268,33429,33290,33331,33345,33503,33567,33577,33576,33845
45807,72520,"Hancock County","Indiana","18059","Hancock County",55710,56729,58223,59606,60922,63045,65402,67115,68107,69183,70002,70396,70669,71090,71963
45811,82556,"Howard County","Indiana","18067","Howard County",84940,84909,84563,84538,84291,84382,83943,83743,83472,82701,82752,82851,82900,82825,82693
45815,21121,"Jay County","Indiana","18075","Jay County",21792,21726,21713,21681,21651,21595,21564,21580,21467,21399,21253,21370,21363,21274,21147
45818,149633,"Johnson County","Indiana","18081","Johnson County",115756,117843,120447,122202,124192,126769,130512,133933,136933,138584,139654,141766,143579,145759,147489
45822,487865,"Lake County","Indiana","18089","Lake County",484514,484454,484520,485596,487405,489530,491432,493403,495479,495789,496005,494788,493192,491560,490574
45826,939020,"Marion County","Indiana","18097","Marion County",860832,865662,866210,868576,870378,873310,878515,883591,889504,898394,903393,910861,918748,928515,934531
45830,144705,"Monroe County","Indiana","18105","Monroe County",120872,121696,122628,124514,126359,128121,130677,132514,134401,136198,137974,140322,141324,142097,143571
45834,47733,"Noble County","Indiana","18113","Noble County",46640,47110,46884,46917,46996,47292,47470,47419,47561,47574,47536,47466,47434,47501,47595
45837,20872,"Owen County","Indiana","18119","Owen County",21837,21954,22079,22321,22190,21975,21871,21838,21763,21642,21575,21516,21363,21175,21034
45841,167688,"Porter County","Indiana","18127","Porter County",147137,148372,149992,151731,153664,156024,158595,160835,162538,163572,164343,165510,165765,166578,167308
45845,25172,"Randolph County","Indiana","18135","Randolph County",27363,27166,26989,26763,26582,26517,26415,26223,26300,26240,26171,26017,25850,25600,25341
45849,23744,"Scott County","Indiana","18143","Scott County",23049,23332,23370,23638,23626,23889,23982,24137,24089,24165,24181,23928,23765,23800,23678
45853,34372,"Steuben County","Indiana","18151","Steuben County",33339,33556,33496,33789,33718,33926,34044,34004,34055,34194,34185,34064,34164,34328,34406
45857,15267,"Tipton County","Indiana","18159","Tipton County",16582,16508,16529,16511,16510,16411,16326,16257,16137,16046,15936,15851,15728,15588,15429
45861,107896,"Vigo County","Indiana","18167","Vigo County",105762,105482,105221,105356,104662,105245,106509,106885,106972,107429,107848,108323,108594,108324,108201
45864,61897,"Warrick County","Indiana","18173","Warrick County",52531,52780,53317,54439,55171,56066,56746,57754,58435,59197,59689,60241,60481,61089,61267
45994,29029,"Ellis County","Kansas","20051","Ellis County",27454,27591,27532,27507,27457,27429,27653,27710,28010,28353,28452,28774,29100,29055,29006
45998,25609,"Franklin County","Kansas","20059","Franklin County",24869,25000,25218,25312,25525,25527,25716,25734,25851,25870,25992,25891,25874,25778,25614
46002,7733,"Grant County","Kansas","20067","Grant County",7880,7789,7901,7770,7722,7687,7707,7756,7674,7731,7829,7884,7831,7840,7792
46006,2474,"Hamilton County","Kansas","20075","Hamilton County",2651,2675,2676,2694,2642,2590,2583,2633,2638,2669,2690,2631,2636,2597,2593
46010,1893,"Hodgeman County","Kansas","20083","Hodgeman County",2072,2118,2139,2122,2089,2038,2027,1959,1949,1929,1916,1987,1965,1956,1914
46014,580159,"Johnson County","Kansas","20091","Johnson County",454539,463554,475239,485689,495396,504441,514813,523879,532175,539396,544179,553010,559960,566979,573964
46018,20803,"Labette County","Kansas","20099","Labette County",22733,22436,22214,22100,21911,21913,21929,21928,21786,21759,21607,21424,21209,20927,20876
46021,3105,"Lincoln County","Kansas","20105","Lincolnshire",3576,3560,3513,3536,3414,3443,3360,3365,3333,3249,3241,3210,3165,3137,3153
46025,28941,"McPherson County","Kansas","20113","McPherson County",29572,29489,29237,29239,29276,29375,29174,29250,29095,29222,29180,29216,29353,29590,29161
46029,32553,"Miami County","Kansas","20121","Miami County",28536,28770,29072,29437,30158,30758,31180,31962,32131,32445,32787,32711,32620,32817,32740
45916,7028,"Ida County","Iowa","19093","Ida County",7804,7704,7636,7571,7457,7369,7247,7228,7215,7090,7089,7079,7091,7131,7025
45920,17555,"Jefferson County","Iowa","19101","Jefferson County",16189,16207,16131,16194,16298,16315,16401,16600,16607,16782,16843,17043,17148,17359,17486
45924,15165,"Kossuth County","Iowa","19109","Kossuth County",17206,16912,16670,16525,16437,16287,16045,15878,15685,15630,15543,15376,15359,15275,15224
45928,8682,"Lucas County","Iowa","19117","Lucas County",9369,9386,9360,9384,9508,9462,9331,9280,9137,8948,8898,8835,8753,8712,8673
45932,33294,"Marion County","Iowa","19125","Marion County",32104,32583,32572,32547,32618,32774,33396,33279,33515,33468,33309,33311,33312,33068,33257
45936,8979,"Monona County","Iowa","19133","Monona County",10009,9860,9791,9819,9681,9566,9479,9423,9350,9247,9243,9255,9136,9091,8979
45939,43011,"Muscatine County","Iowa","19139","Muscatine County",41791,41760,41757,41654,41758,41894,42145,42325,42515,42783,42745,42777,42900,42939,42939
45944,24800,"Plymouth County","Iowa","19149","Plymouth County",24870,24847,24729,24858,25042,24980,24982,24886,24898,24904,24986,24833,24874,24907,24851
45948,18550,"Poweshiek County","Iowa","19157","Poweshiek County",18903,18972,18941,19060,19106,19002,19053,19140,19025,18958,18914,18863,18772,18641,18701
45951,172126,"Scott County","Iowa","19163","Scott County",158614,158203,158086,158048,158145,158543,159597,160077,161824,163582,165224,167058,168836,170513,171437
45955,17337,"Tama County","Iowa","19171","Tama County",18084,18080,18017,18030,18167,18197,18149,18064,17986,17833,17767,17625,17534,17500,17400
45959,35173,"Wapello County","Iowa","19179","Wapello County",36007,35947,35796,35750,35709,35855,35776,35458,35381,35481,35625,35437,35356,35371,35240
